n,b,sample_size,start,stop,treedist
166,165,25,450,550,1.184371e+00
166,165,25,500,600,2.017692e+00
166,165,25,550,650,3.127563e+00
166,165,25,600,700,2.538245e+00
166,165,25,650,750,1.823455e+00
166,165,25,700,800,1.573691e+00
166,165,25,750,850,1.880922e+00
166,165,25,800,900,6.369123e-01
166,165,25,850,950,4.940071e-01
167,166,25,0,100,1.003190e+00
167,166,25,50,150,1.024896e+00
167,166,25,100,200,1.088095e+00
167,166,25,150,250,2.162693e+00
167,166,25,200,300,2.663458e+00
167,166,25,250,350,2.342562e+00
167,166,25,300,400,1.719576e+00
167,166,25,350,450,1.848649e+00
167,166,25,400,500,1.854073e+00
167,166,25,450,550,9.567075e-01
167,166,25,500,600,1.718024e+00
167,166,25,550,650,1.366119e+00
167,166,25,600,700,1.290802e+00
167,166,25,650,750,1.778077e+00
167,166,25,700,800,1.456201e+00
167,166,25,750,850,1.236754e+00
167,166,25,800,900,9.284631e-01
167,166,25,850,950,8.013345e-01
168,167,25,100,200,3.344027e+00
168,167,25,150,250,4.006335e+00
168,167,25,200,300,4.264548e+00
168,167,25,250,350,6.673864e+00
168,167,25,300,400,2.403481e+00
168,167,25,350,450,2.232114e+00
168,167,25,400,500,2.233194e+00
168,167,25,450,550,2.220001e+00
168,167,25,500,600,2.470896e+00
168,167,25,550,650,1.027718e+01
168,167,25,600,700,2.475427e+00
168,167,25,650,750,1.658796e+00
168,167,25,700,800,7.330334e-01
168,167,25,750,850,6.151204e-01
168,167,25,800,900,5.854064e-01
168,167,25,850,950,7.169130e-01
169,168,25,100,200,1.227559e+00
169,168,25,150,250,2.242576e+00
169,168,25,200,300,2.618547e+00
169,168,25,250,350,3.312774e+00
169,168,25,300,400,3.232854e+00
169,168,25,350,450,3.063369e+00
169,168,25,400,500,3.046094e+00
169,168,25,450,550,3.273959e+00
169,168,25,500,600,5.397826e+00
169,168,25,550,650,8.769464e+00
169,168,25,600,700,3.308937e+00
169,168,25,650,750,2.175385e+00
169,168,25,700,800,1.544058e+00
169,168,25,750,850,5.724648e-01
169,168,25,800,900,5.158214e-01
169,168,25,850,950,4.390230e-01
170,169,25,0,100,4.737751e+00
170,169,25,50,150,1.943346e+00
170,169,25,100,200,1.522242e+00
170,169,25,150,250,2.449469e+00
170,169,25,200,300,3.817388e+00
170,169,25,250,350,2.768378e+00
170,169,25,300,400,2.413984e+00
170,169,25,350,450,2.785199e+00
170,169,25,400,500,2.787337e+00
170,169,25,450,550,2.912234e+00
170,169,25,500,600,3.448429e+00
170,169,25,550,650,4.107705e+00
170,169,25,600,700,2.773482e+00
170,169,25,650,750,1.492357e+00
170,169,25,700,800,1.031916e+00
170,169,25,750,850,7.352514e-01
170,169,25,800,900,5.939193e-01
170,169,25,850,950,5.733840e-01
171,170,25,200,300,2.852102e+00
171,170,25,250,350,6.208850e+00
171,170,25,300,400,2.174057e+00
171,170,25,350,450,1.859488e+00
171,170,25,400,500,1.861842e+00
171,170,25,450,550,1.866296e+00
171,170,25,500,600,2.106398e+00
171,170,25,550,650,1.627044e+00
171,170,25,600,700,1.430004e+00
171,170,25,650,750,1.122081e+00
171,170,25,700,800,1.244000e+00
171,170,25,750,850,8.449548e-01
171,170,25,800,900,7.674417e-01
171,170,25,850,950,7.024848e-01
172,171,25,0,100,2.161823e+00
172,171,25,50,150,2.321944e+00
172,171,25,100,200,1.146626e+00
172,171,25,150,250,1.499744e+00
172,171,25,200,300,2.555627e+00
172,171,25,250,350,2.075639e+00
172,171,25,300,400,2.399267e+00
172,171,25,350,450,2.138666e+00
172,171,25,400,500,2.320498e+00
172,171,25,450,550,1.727201e+00
172,171,25,500,600,1.991299e+00
172,171,25,550,650,2.024360e+00
172,171,25,600,700,1.808909e+00
172,171,25,650,750,1.171524e+00
172,171,25,700,800,7.966669e-01
172,171,25,750,850,7.654371e-01
172,171,25,800,900,7.540659e-01
172,171,25,850,950,6.478204e-01
173,172,25,0,100,1.840536e+00
173,172,25,50,150,1.286209e+00
173,172,25,100,200,8.405560e-01
173,172,25,150,250,1.685752e+00
173,172,25,200,300,1.883794e+00
173,172,25,250,350,2.448834e+00
173,172,25,300,400,2.181072e+00
173,172,25,350,450,1.726729e+00
173,172,25,400,500,1.726539e+00
173,172,25,450,550,1.580945e+00
173,172,25,500,600,2.496146e+00
173,172,25,550,650,2.107055e+00
173,172,25,600,700,1.862976e+00
173,172,25,650,750,1.471067e+00
173,172,25,700,800,7.530024e-01
173,172,25,750,850,1.219652e+00
173,172,25,800,900,2.015996e+00
173,172,25,850,950,2.329747e+00
174,173,25,0,100,7.198427e+00
174,173,25,50,150,2.089995e+00
174,173,25,100,200,1.567052e+00
174,173,25,150,250,2.025908e+00
174,173,25,200,300,3.496642e+00
174,173,25,250,350,2.076237e+00
174,173,25,300,400,1.691944e+00
174,173,25,350,450,1.863837e+00
174,173,25,400,500,1.860227e+00
174,173,25,450,550,1.659254e+00
174,173,25,500,600,1.963754e+00
174,173,25,550,650,2.182095e+00
174,173,25,600,700,1.672736e+00
174,173,25,650,750,1.010673e+00
174,173,25,700,800,1.700191e+00
174,173,25,750,850,8.539107e-01
174,173,25,800,900,7.376606e-01
174,173,25,850,950,8.399374e-01
175,174,25,0,100,2.437089e+00
175,174,25,50,150,1.028482e+00
175,174,25,100,200,9.645163e-01
175,174,25,150,250,1.686941e+00
175,174,25,200,300,2.089177e+00
175,174,25,250,350,1.362335e+00
175,174,25,300,400,1.204921e+00
175,174,25,350,450,1.157914e+00
175,174,25,400,500,1.157607e+00
175,174,25,450,550,1.043305e+00
175,174,25,500,600,1.322066e+00
175,174,25,550,650,1.834019e+00
175,174,25,600,700,1.463877e+00
175,174,25,650,750,1.117554e+00
175,174,25,700,800,1.531495e+00
175,174,25,750,850,1.573909e+00
175,174,25,800,900,1.341776e+00
175,174,25,850,950,1.445080e+00
176,175,25,0,100,1.520700e+00
176,175,25,50,150,1.585105e+00
176,175,25,100,200,1.985381e+00
176,175,25,150,250,2.851913e+00
176,175,25,200,300,3.735995e+00
176,175,25,250,350,2.380265e+00
176,175,25,300,400,4.506481e+00
176,175,25,350,450,4.622258e+00
176,175,25,400,500,4.619920e+00
176,175,25,450,550,2.107437e+00
176,175,25,500,600,3.038884e+00
176,175,25,550,650,4.702254e+00
176,175,25,600,700,2.423073e+00
176,175,25,650,750,4.169302e+00
176,175,25,700,800,2.973529e+00
176,175,25,750,850,2.016411e+00
176,175,25,800,900,1.615020e+00
176,175,25,850,950,1.744823e+00
177,176,25,0,100,3.510620e+00
177,176,25,50,150,2.376294e+00
177,176,25,100,200,1.962303e+00
177,176,25,150,250,2.967868e+00
177,176,25,200,300,3.439148e+00
177,176,25,250,350,2.537553e+00
177,176,25,300,400,2.770838e+00
177,176,25,350,450,2.267086e+00
177,176,25,400,500,2.268318e+00
177,176,25,450,550,1.611902e+00
177,176,25,500,600,2.854502e+00
177,176,25,550,650,3.844461e+00
177,176,25,600,700,2.248760e+00
177,176,25,650,750,1.759534e+00
177,176,25,700,800,9.354899e-01
177,176,25,750,850,7.010329e-01
177,176,25,800,900,6.867575e-01
177,176,25,850,950,7.475036e-01
178,177,25,0,100,2.005530e+00
178,177,25,50,150,1.694288e+00
178,177,25,100,200,2.003257e+00
178,177,25,150,250,2.418933e+00
178,177,25,200,300,2.631526e+00
178,177,25,250,350,2.225366e+00
178,177,25,300,400,2.116027e+00
178,177,25,350,450,1.928183e+00
178,177,25,400,500,1.925202e+00
178,177,25,450,550,1.718361e+00
178,177,25,500,600,2.576864e+00
178,177,25,550,650,2.869978e+00
178,177,25,600,700,3.077971e+00
178,177,25,650,750,1.350238e+00
178,177,25,700,800,1.562373e+00
178,177,25,750,850,1.572958e+00
178,177,25,800,900,1.617703e+00
178,177,25,850,950,1.556400e+00
179,178,25,0,100,5.673650e+00
179,178,25,50,150,2.381348e+00
179,178,25,100,200,1.473667e+00
179,178,25,150,250,2.730412e+00
179,178,25,200,300,3.363432e+00
179,178,25,250,350,2.093532e+00
179,178,25,300,400,2.264655e+00
179,178,25,350,450,1.986099e+00
179,178,25,400,500,1.963742e+00
179,178,25,450,550,1.413993e+00
179,178,25,500,600,2.134990e+00
179,178,25,550,650,2.048030e+00
179,178,25,600,700,1.840360e+00
179,178,25,650,750,1.385228e+00
179,178,25,700,800,9.533994e-01
179,178,25,750,850,8.316769e-01
179,178,25,800,900,7.778849e-01
179,178,25,850,950,9.345286e-01
180,179,25,0,100,1.318391e+00
180,179,25,50,150,2.657696e+00
180,179,25,100,200,1.012436e+00
180,179,25,150,250,1.595786e+00
180,179,25,200,300,2.177157e+00
180,179,25,250,350,2.217897e+00
180,179,25,300,400,2.128316e+00
180,179,25,350,450,2.136459e+00
180,179,25,400,500,2.136748e+00
180,179,25,450,550,1.736729e+00
180,179,25,500,600,1.983224e+00
180,179,25,550,650,2.081967e+00
180,179,25,600,700,1.837218e+00
180,179,25,650,750,1.340897e+00
180,179,25,700,800,8.237799e-01
180,179,25,750,850,6.149388e-01
180,179,25,800,900,6.846557e-01
180,179,25,850,950,5.309346e-01
181,180,25,0,100,6.730874e+00
181,180,25,50,150,2.954501e+00
181,180,25,100,200,1.939108e+00
181,180,25,150,250,2.497897e+00
181,180,25,200,300,4.582902e+00
181,180,25,250,350,5.831996e+00
181,180,25,300,400,5.751872e+00
181,180,25,350,450,5.245322e+00
181,180,25,400,500,5.238801e+00
181,180,25,450,550,4.042314e+00
181,180,25,500,600,5.973135e+00
181,180,25,550,650,9.303662e+00
181,180,25,600,700,6.551098e+00
181,180,25,650,750,2.588534e+00
181,180,25,700,800,9.288573e-01
181,180,25,750,850,7.651569e-01
181,180,25,800,900,6.430835e-01
181,180,25,850,950,1.023125e+00
182,181,25,0,100,2.271338e+00
182,181,25,50,150,1.268675e+00
182,181,25,100,200,1.162078e+00
182,181,25,150,250,1.466134e+00
182,181,25,200,300,1.884470e+00
182,181,25,250,350,1.629861e+00
182,181,25,300,400,1.600899e+00
182,181,25,350,450,1.466934e+00
182,181,25,400,500,1.467335e+00
182,181,25,450,550,1.148849e+00
182,181,25,500,600,1.623646e+00
182,181,25,550,650,1.983254e+00
182,181,25,600,700,1.251467e+00
182,181,25,650,750,1.344829e+00
182,181,25,700,800,1.046388e+00
182,181,25,750,850,7.763835e-01
182,181,25,800,900,4.353656e-01
182,181,25,850,950,5.746561e-01
183,182,25,0,100,7.994572e+00
183,182,25,50,150,5.519578e+00
183,182,25,100,200,2.397954e+00
183,182,25,150,250,2.355653e+00
183,182,25,200,300,2.765684e+00
183,182,25,250,350,2.466461e+00
183,182,25,300,400,2.111186e+00
183,182,25,350,450,2.507350e+00
183,182,25,400,500,2.484695e+00
183,182,25,450,550,1.691795e+00
183,182,25,500,600,1.781855e+00
183,182,25,550,650,1.694838e+00
183,182,25,600,700,1.630761e+00
183,182,25,650,750,9.498448e-01
183,182,25,700,800,6.839628e-01
183,182,25,750,850,6.016405e-01
183,182,25,800,900,5.944520e-01
183,182,25,850,950,5.656859e-01
184,183,25,300,400,2.163856e+00
184,183,25,350,450,2.261214e+00
184,183,25,400,500,2.237035e+00
184,183,25,450,550,2.214289e+00
184,183,25,500,600,2.201348e+00
184,183,25,550,650,1.894255e+00
184,183,25,600,700,1.830727e+00
184,183,25,650,750,1.435780e+00
184,183,25,700,800,6.907996e-01
184,183,25,750,850,7.060422e-01
184,183,25,800,900,6.452530e-01
184,183,25,850,950,1.009639e+00
185,184,25,550,650,4.575314e+00
185,184,25,600,700,1.540017e+00
185,184,25,650,750,1.087082e+00
185,184,25,700,800,1.783041e+00
185,184,25,750,850,7.582774e-01
185,184,25,800,900,2.826094e+00
185,184,25,850,950,2.792238e+00
186,185,25,0,100,1.823175e+00
186,185,25,50,150,1.142435e+00
186,185,25,100,200,1.011818e+00
186,185,25,150,250,2.142749e+00
186,185,25,200,300,2.616778e+00
186,185,25,250,350,2.318201e+00
186,185,25,300,400,1.743962e+00
186,185,25,350,450,1.670606e+00
186,185,25,400,500,1.668593e+00
186,185,25,450,550,1.407750e+00
186,185,25,500,600,2.160150e+00
186,185,25,550,650,2.266750e+00
186,185,25,600,700,1.524830e+00
186,185,25,650,750,1.912933e+00
186,185,25,700,800,1.159010e+00
186,185,25,750,850,9.288615e-01
186,185,25,800,900,6.419310e-01
186,185,25,850,950,9.404905e-01
187,186,25,0,100,3.206732e+00
187,186,25,50,150,3.384771e+00
187,186,25,100,200,1.498460e+00
187,186,25,150,250,1.895894e+00
187,186,25,200,300,2.378929e+00
187,186,25,250,350,1.870388e+00
187,186,25,300,400,2.393319e+00
187,186,25,350,450,2.310220e+00
187,186,25,400,500,2.292867e+00
187,186,25,450,550,1.173281e+00
187,186,25,500,600,1.828604e+00
187,186,25,550,650,1.938753e+00
187,186,25,600,700,1.295545e+00
187,186,25,650,750,1.007692e+00
187,186,25,700,800,6.543286e-01
187,186,25,750,850,6.386905e-01
187,186,25,800,900,5.904335e-01
187,186,25,850,950,5.922532e-01
188,187,25,0,100,3.409994e+00
188,187,25,50,150,2.971757e+00
188,187,25,100,200,3.307859e+00
188,187,25,150,250,3.141029e+00
188,187,25,200,300,4.722166e+00
188,187,25,250,350,3.364747e+00
188,187,25,300,400,3.606423e+00
188,187,25,350,450,3.215544e+00
188,187,25,400,500,3.219054e+00
188,187,25,450,550,1.859871e+00
188,187,25,500,600,2.563353e+00
188,187,25,550,650,1.919123e+00
188,187,25,600,700,1.794508e+00
188,187,25,650,750,1.215613e+00
188,187,25,700,800,9.584914e-01
188,187,25,750,850,7.714118e-01
188,187,25,800,900,6.908485e-01
188,187,25,850,950,7.383545e-01
189,188,25,600,700,1.318965e+00
189,188,25,650,750,1.844025e+00
189,188,25,700,800,1.168526e+00
189,188,25,750,850,7.089125e-01
189,188,25,800,900,8.420672e-01
189,188,25,850,950,1.002280e+00
190,189,25,0,100,3.577099e+00
190,189,25,50,150,2.206011e+00
190,189,25,100,200,1.575130e+00
190,189,25,150,250,3.602616e+00
190,189,25,200,300,4.039366e+00
190,189,25,250,350,2.851488e+00
190,189,25,300,400,2.949702e+00
190,189,25,350,450,2.677027e+00
190,189,25,400,500,2.677304e+00
190,189,25,450,550,2.069500e+00
190,189,25,500,600,2.885438e+00
190,189,25,550,650,2.819098e+00
190,189,25,600,700,2.494420e+00
190,189,25,650,750,1.406172e+00
190,189,25,700,800,9.372999e-01
190,189,25,750,850,8.543443e-01
190,189,25,800,900,7.179488e-01
190,189,25,850,950,8.377230e-01
191,190,25,0,100,4.991629e+00
191,190,25,50,150,1.801005e+00
191,190,25,100,200,2.495910e+00
191,190,25,150,250,4.204440e+00
191,190,25,200,300,6.673803e+00
191,190,25,250,350,6.670160e+00
191,190,25,300,400,6.029662e+00
191,190,25,350,450,5.542309e+00
191,190,25,400,500,5.531134e+00
191,190,25,450,550,2.524679e+00
191,190,25,500,600,3.118695e+00
191,190,25,550,650,6.811397e+00
191,190,25,600,700,1.772244e+00
191,190,25,650,750,1.559120e+00
191,190,25,700,800,8.203991e-01
191,190,25,750,850,6.388715e-01
191,190,25,800,900,7.134071e-01
191,190,25,850,950,4.931762e-01
192,191,25,0,100,7.684006e+00
192,191,25,50,150,5.860178e+00
192,191,25,100,200,6.232619e+00
192,191,25,150,250,2.402743e+00
192,191,25,200,300,2.290003e+00
192,191,25,250,350,1.904001e+00
192,191,25,300,400,2.539023e+00
192,191,25,350,450,2.136447e+00
192,191,25,400,500,2.139218e+00
192,191,25,450,550,1.670971e+00
192,191,25,500,600,1.924450e+00
192,191,25,550,650,2.494939e+00
192,191,25,600,700,1.751672e+00
192,191,25,650,750,1.512698e+00
192,191,25,700,800,8.132567e-01
192,191,25,750,850,1.261138e+00
192,191,25,800,900,1.561764e+00
192,191,25,850,950,4.116173e+00
193,192,25,500,600,2.485166e+00
193,192,25,550,650,2.764393e+00
193,192,25,600,700,2.158754e+00
193,192,25,650,750,1.626312e+00
193,192,25,700,800,1.631591e+00
193,192,25,750,850,7.289397e-01
193,192,25,800,900,6.922883e-01
193,192,25,850,950,6.874791e-01
194,193,25,100,200,3.710581e+00
194,193,25,150,250,3.184937e+00
194,193,25,200,300,3.044900e+00
194,193,25,250,350,2.563957e+00
194,193,25,300,400,2.504042e+00
194,193,25,350,450,2.582314e+00
194,193,25,400,500,2.585222e+00
194,193,25,450,550,1.827778e+00
194,193,25,500,600,2.108300e+00
194,193,25,550,650,1.792655e+00
194,193,25,600,700,1.877427e+00
194,193,25,650,750,1.262426e+00
194,193,25,700,800,9.478806e-01
194,193,25,750,850,6.966528e-01
194,193,25,800,900,7.981962e-01
194,193,25,850,950,7.959422e-01
195,194,25,400,500,3.328238e+00
195,194,25,450,550,1.136345e+00
195,194,25,500,600,2.250510e+00
195,194,25,550,650,2.102190e+00
195,194,25,600,700,1.125013e+00
195,194,25,650,750,1.022492e+00
195,194,25,700,800,7.569259e-01
195,194,25,750,850,6.330691e-01
195,194,25,800,900,7.938137e-01
195,194,25,850,950,1.143751e+00
196,195,25,0,100,2.963605e+00
196,195,25,50,150,2.254026e+00
196,195,25,100,200,1.823109e+00
196,195,25,150,250,1.736790e+00
196,195,25,200,300,2.084620e+00
196,195,25,250,350,2.044102e+00
196,195,25,300,400,1.630571e+00
196,195,25,350,450,1.540907e+00
196,195,25,400,500,1.545958e+00
196,195,25,450,550,9.176103e-01
196,195,25,500,600,1.816543e+00
196,195,25,550,650,1.816259e+00
196,195,25,600,700,1.261429e+00
196,195,25,650,750,8.199062e-01
196,195,25,700,800,7.989577e-01
196,195,25,750,850,6.023683e-01
196,195,25,800,900,4.417817e-01
196,195,25,850,950,6.671704e-01
197,196,25,0,100,3.132571e+00
197,196,25,50,150,2.716005e+00
197,196,25,100,200,1.703161e+00
197,196,25,150,250,2.680363e+00
197,196,25,200,300,3.384897e+00
197,196,25,250,350,3.813509e+00
197,196,25,300,400,4.196456e+00
197,196,25,350,450,5.178602e+00
197,196,25,400,500,5.196997e+00
197,196,25,450,550,2.006015e+00
197,196,25,500,600,2.427713e+00
197,196,25,550,650,2.672377e+00
197,196,25,600,700,2.409438e+00
197,196,25,650,750,1.791334e+00
197,196,25,700,800,1.295316e+00
197,196,25,750,850,5.100406e-01
197,196,25,800,900,5.462845e-01
197,196,25,850,950,4.999106e-01
198,197,25,0,100,9.671824e-01
198,197,25,50,150,1.110043e+00
198,197,25,100,200,9.421305e-01
198,197,25,150,250,2.712344e+00
198,197,25,200,300,2.967708e+00
198,197,25,250,350,2.668176e+00
198,197,25,300,400,2.821476e+00
198,197,25,350,450,2.909415e+00
198,197,25,400,500,2.898107e+00
198,197,25,450,550,1.594790e+00
198,197,25,500,600,1.946196e+00
198,197,25,550,650,1.693389e+00
198,197,25,600,700,1.627706e+00
198,197,25,650,750,1.728728e+00
198,197,25,700,800,1.904659e+00
198,197,25,750,850,8.099578e-01
198,197,25,800,900,7.836664e-01
198,197,25,850,950,1.225273e+00
199,198,25,0,100,6.359955e+00
199,198,25,50,150,7.118653e+00
199,198,25,100,200,3.961170e+00
199,198,25,150,250,2.321438e+00
199,198,25,200,300,2.369556e+00
199,198,25,250,350,2.197497e+00
199,198,25,300,400,1.979720e+00
199,198,25,350,450,1.874148e+00
199,198,25,400,500,1.875619e+00
199,198,25,450,550,1.745578e+00
199,198,25,500,600,2.155460e+00
199,198,25,550,650,2.458369e+00
199,198,25,600,700,1.961993e+00
199,198,25,650,750,1.645367e+00
199,198,25,700,800,1.021978e+00
199,198,25,750,850,5.646270e-01
199,198,25,800,900,5.827319e-01
199,198,25,850,950,5.857313e-01
200,199,25,0,100,6.855260e+00
200,199,25,50,150,3.555503e+00
200,199,25,100,200,3.502284e+00
200,199,25,150,250,4.258447e+00
200,199,25,200,300,3.625451e+00
200,199,25,250,350,4.305013e+00
200,199,25,300,400,2.573738e+00
200,199,25,350,450,2.116983e+00
200,199,25,400,500,2.109919e+00
200,199,25,450,550,1.904626e+00
200,199,25,500,600,2.115113e+00
200,199,25,550,650,2.869174e+00
200,199,25,600,700,1.511181e+00
200,199,25,650,750,1.361214e+00
200,199,25,700,800,8.221087e-01
200,199,25,750,850,7.418703e-01
200,199,25,800,900,7.487060e-01
200,199,25,850,950,6.981134e-01
1,0,25,900,1000,9.988209e-01
1,0,25,950,1050,5.801576e-01
1,0,25,1000,1100,6.435550e-01
1,0,25,1050,1150,8.020193e-01
1,0,25,1100,1200,5.014478e-01
1,0,25,1150,1250,4.976315e-01
1,0,25,1200,1300,4.938559e-01
1,0,25,1250,1350,4.900902e-01
1,0,25,1300,1400,4.863718e-01
1,0,25,1350,1450,4.981593e-01
1,0,25,1400,1500,4.571040e-01
1,0,25,1450,1550,4.539062e-01
1,0,25,1500,1600,4.017477e-01
2,1,25,900,1000,1.980489e+00
2,1,25,950,1050,1.358322e+00
2,1,25,1000,1100,1.527536e+00
2,1,25,1050,1150,1.316875e+00
2,1,25,1100,1200,1.333961e+00
2,1,25,1150,1250,1.335082e+00
2,1,25,1200,1300,1.336205e+00
2,1,25,1250,1350,1.337713e+00
2,1,25,1300,1400,1.338815e+00
2,1,25,1350,1450,1.461717e+00
2,1,25,1400,1500,1.452984e+00
2,1,25,1450,1550,1.453979e+00
2,1,25,1500,1600,1.388057e+00
3,2,25,900,1000,5.891948e-01
3,2,25,950,1050,4.844157e-01
3,2,25,1000,1100,5.616149e-01
3,2,25,1050,1150,4.238918e-01
3,2,25,1100,1200,4.238492e-01
3,2,25,1150,1250,4.238681e-01
3,2,25,1200,1300,4.238919e-01
3,2,25,1250,1350,4.239205e-01
3,2,25,1300,1400,4.239535e-01
3,2,25,1350,1450,4.642323e-01
3,2,25,1400,1500,4.389533e-01
3,2,25,1450,1550,4.389537e-01
3,2,25,1500,1600,4.656246e-01
4,3,25,900,1000,2.200095e+00
4,3,25,950,1050,2.114072e+00
4,3,25,1000,1100,1.910326e+00
4,3,25,1050,1150,1.293876e+00
4,3,25,1100,1200,9.694901e-01
4,3,25,1150,1250,9.777059e-01
4,3,25,1200,1300,9.858998e-01
4,3,25,1250,1350,9.944961e-01
4,3,25,1300,1400,1.003195e+00
4,3,25,1350,1450,1.345949e+00
4,3,25,1400,1500,1.403598e+00
4,3,25,1450,1550,1.413932e+00
4,3,25,1500,1600,1.287067e+00
5,4,25,900,1000,7.034991e-01
5,4,25,950,1050,5.931073e-01
5,4,25,1000,1100,5.728997e-01
5,4,25,1050,1150,5.519072e-01
5,4,25,1100,1200,4.910967e-01
5,4,25,1150,1250,4.908221e-01
5,4,25,1200,1300,4.905432e-01
5,4,25,1250,1350,4.902611e-01
5,4,25,1300,1400,4.899767e-01
5,4,25,1350,1450,5.197739e-01
5,4,25,1400,1500,5.404785e-01
5,4,25,1450,1550,5.403287e-01
5,4,25,1500,1600,5.543560e-01
6,5,25,900,1000,1.334576e+00
6,5,25,950,1050,7.847497e-01
6,5,25,1000,1100,7.407140e-01
6,5,25,1050,1150,6.317645e-01
6,5,25,1100,1200,6.052240e-01
6,5,25,1150,1250,6.049953e-01
6,5,25,1200,1300,6.047636e-01
6,5,25,1250,1350,6.045299e-01
6,5,25,1300,1400,6.042944e-01
6,5,25,1350,1450,6.206871e-01
6,5,25,1400,1500,6.143015e-01
6,5,25,1450,1550,6.139913e-01
6,5,25,1500,1600,6.340588e-01
7,6,25,900,1000,6.196564e-01
7,6,25,950,1050,4.643893e-01
7,6,25,1000,1100,4.297775e-01
7,6,25,1050,1150,4.028363e-01
7,6,25,1100,1200,4.153112e-01
7,6,25,1150,1250,4.152544e-01
7,6,25,1200,1300,4.207552e-01
7,6,25,1250,1350,4.207110e-01
7,6,25,1300,1400,4.206812e-01
7,6,25,1350,1450,3.922770e-01
7,6,25,1400,1500,3.914014e-01
7,6,25,1450,1550,3.914362e-01
7,6,25,1500,1600,4.276370e-01
8,7,25,900,1000,1.463019e+00
8,7,25,950,1050,1.533343e+00
8,7,25,1000,1100,1.428105e+00
8,7,25,1050,1150,1.342126e+00
8,7,25,1100,1200,1.309031e+00
8,7,25,1150,1250,1.308991e+00
8,7,25,1200,1300,1.308938e+00
8,7,25,1250,1350,1.308872e+00
8,7,25,1300,1400,1.308793e+00
8,7,25,1350,1450,1.341760e+00
8,7,25,1400,1500,1.340196e+00
8,7,25,1450,1550,1.339982e+00
8,7,25,1500,1600,1.305691e+00
9,8,25,900,1000,1.350431e+00
9,8,25,950,1050,1.193759e+00
9,8,25,1000,1100,1.096837e+00
9,8,25,1050,1150,7.158092e-01
9,8,25,1100,1200,6.657697e-01
9,8,25,1150,1250,6.663569e-01
9,8,25,1200,1300,6.669504e-01
9,8,25,1250,1350,6.675481e-01
9,8,25,1300,1400,6.666892e-01
9,8,25,1350,1450,6.961362e-01
9,8,25,1400,1500,6.960197e-01
9,8,25,1450,1550,6.966719e-01
9,8,25,1500,1600,6.810134e-01
10,9,25,900,1000,6.806002e-01
10,9,25,950,1050,7.793677e-01
10,9,25,1000,1100,8.325668e-01
10,9,25,1050,1150,7.391936e-01
10,9,25,1100,1200,7.744398e-01
10,9,25,1150,1250,7.746250e-01
10,9,25,1200,1300,7.748081e-01
10,9,25,1250,1350,7.443707e-01
10,9,25,1300,1400,7.444889e-01
10,9,25,1350,1450,7.546369e-01
10,9,25,1400,1500,7.420970e-01
10,9,25,1450,1550,7.423717e-01
10,9,25,1500,1600,7.798828e-01
11,10,25,900,1000,7.009635e-01
11,10,25,950,1050,6.342722e-01
11,10,25,1000,1100,5.728752e-01
11,10,25,1050,1150,4.601124e-01
11,10,25,1100,1200,4.722493e-01
11,10,25,1150,1250,4.721463e-01
11,10,25,1200,1300,4.720375e-01
11,10,25,1250,1350,4.719241e-01
11,10,25,1300,1400,4.718064e-01
11,10,25,1350,1450,4.138409e-01
11,10,25,1400,1500,4.312109e-01
11,10,25,1450,1550,4.310944e-01
11,10,25,1500,1600,4.379019e-01
12,11,25,900,1000,1.104452e+00
12,11,25,950,1050,1.358257e+00
12,11,25,1000,1100,1.335794e+00
12,11,25,1050,1150,1.308874e+00
12,11,25,1100,1200,1.240694e+00
12,11,25,1150,1250,1.239542e+00
12,11,25,1200,1300,1.238322e+00
12,11,25,1250,1350,1.237035e+00
12,11,25,1300,1400,1.235684e+00
12,11,25,1350,1450,1.266314e+00
12,11,25,1400,1500,1.211322e+00
12,11,25,1450,1550,1.209358e+00
12,11,25,1500,1600,1.186690e+00
13,12,25,900,1000,8.529825e-01
13,12,25,950,1050,7.024008e-01
13,12,25,1000,1100,5.455876e-01
13,12,25,1050,1150,4.230577e-01
13,12,25,1100,1200,4.438911e-01
13,12,25,1150,1250,4.438222e-01
13,12,25,1200,1300,4.437513e-01
13,12,25,1250,1350,4.436781e-01
13,12,25,1300,1400,4.436033e-01
13,12,25,1350,1450,4.406304e-01
13,12,25,1400,1500,4.435525e-01
13,12,25,1450,1550,4.434347e-01
13,12,25,1500,1600,4.357068e-01
14,13,25,900,1000,1.090151e+00
14,13,25,950,1050,9.324328e-01
14,13,25,1000,1100,9.047458e-01
14,13,25,1050,1150,8.139877e-01
14,13,25,1100,1200,9.223598e-01
14,13,25,1150,1250,9.220472e-01
14,13,25,1200,1300,9.217203e-01
14,13,25,1250,1350,9.213776e-01
14,13,25,1300,1400,9.210222e-01
14,13,25,1350,1450,9.917319e-01
14,13,25,1400,1500,9.725302e-01
14,13,25,1450,1550,9.724501e-01
14,13,25,1500,1600,9.682544e-01
15,14,25,900,1000,1.447892e+00
15,14,25,950,1050,1.256485e+00
15,14,25,1000,1100,1.631652e+00
15,14,25,1050,1150,1.201481e+00
15,14,25,1100,1200,9.268347e-01
15,14,25,1150,1250,9.280565e-01
15,14,25,1200,1300,9.293140e-01
15,14,25,1250,1350,9.307966e-01
15,14,25,1300,1400,9.321019e-01
15,14,25,1350,1450,8.619685e-01
15,14,25,1400,1500,8.562712e-01
